country_code,uuid,age,gender,rural,dem_education_level,dem_full_time_job,dem_has_children,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,age_group,weight
PL,99ca0480-d9ad-0133-8bcc-0a81e8b09a82,30,male,urban,low,yes,yes,I know something about it,I would vote for it,‰Û_ stop working,None of the above,None of the above,26_39,0.35733228
PL,6fd9ac10-de63-0133-06b5-0a81e8b09a82,65,female,urban,medium,no,yes,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,40_65,0.94748052
PL,72d1d130-dd2e-0133-bc52-0a81e8b09a82,48,male,rural,high,yes,yes,I know something about it,I would probably vote against it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward,40_65,0.981446443
PL,0835c2b0-d9b4-0133-2f4d-0a81e8b09a82,19,male,urban,medium,no,no,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | It might encourage people to stop working | It increases dependence on the state,14_25,0.453939846
PL,b9e0a2a0-da66-0133-aaf4-0a81e8b09a82,45,female,urban,medium,yes,yes,I understand it fully,I would vote for it,‰Û_ work less,It creates more equality of opportunity,It might encourage people to stop working,40_65,0.94748052
PL,14f6eac0-d8d2-0133-5bc9-0a81e8b09a82,34,male,urban,high,no,yes,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,26_39,0.421775078
PL,07b23f60-ddef-0133-172e-0a81e8b09a82,53,female,urban,medium,no,yes,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",Only the people who need it most should get something from the state | It increases dependence on the state,40_65,0.94748052
PL,d92ab810-dbf8-0133-fc21-0a81e8b09a82,40,male,urban,medium,yes,no,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,40_65,1.030.348.437
PL,1b9c2920-d9b1-0133-ffff-0a81e8b09a82,17,male,rural,low,no,no,I understand it fully,I would probably vote for it,‰Û_ look for a different job,None of the above,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,14_25,3.150.876.549
PL,f6da0c50-d9d8-0133-8ef3-0a81e8b09a82,22,female,rural,high,no,no,I know something about it,I would probably vote against it,‰Û_ stop working,It reduces bureaucracy and administrative expenses,It is impossible to finance | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,14_25,1.076.701.291
PL,306b8dd0-da42-0133-5dfa-0a81e8b09a82,30,female,urban,medium,yes,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,26_39,0.655497765
PL,192f2d10-dca7-0133-ba80-0a81e8b09a82,43,female,urban,medium,no,yes,I understand it fully,I would vote for it,‰Û_ gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering,It is impossible to finance,40_65,0.94748052
PL,9657a930-da18-0133-a678-0a81e8b09a82,34,female,urban,medium,yes,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It is impossible to finance,26_39,0.655497765
PL,234bf720-d8e7-0133-be15-0a81e8b09a82,26,male,rural,high,yes,no,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working,26_39,1.361.528.249
PL,1ffc8250-d99e-0133-95c0-0a81e8b09a82,27,male,urban,medium,yes,no,I have heard just a little about it,I would vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,26_39,1.042.366.738
PL,eec84050-d9b1-0133-0465-0a81e8b09a82,22,male,urban,medium,no,no,I have never heard of it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,14_25,0.453939846
PL,f9e5f7f0-da39-0133-d9fa-0a81e8b09a82,50,male,urban,medium,yes,yes,I know something about it,I would probably vote against it,None of the above,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,40_65,1.030.348.437
PL,ab28abf0-da80-0133-35a5-0a81e8b09a82,40,female,urban,high,yes,yes,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,40_65,0.512379443
PL,56f571e0-da51-0133-be96-0a81e8b09a82,19,female,urban,low,no,no,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,14_25,0.816175557
PL,4db8cc60-d983-0133-7a2f-0a81e8b09a82,24,male,urban,low,no,no,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,14_25,0.976080521
PL,ae0a71b0-d99c-0133-b1cc-0a81e8b09a82,38,female,urban,medium,yes,no,I know something about it,I would vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,26_39,0.655497765
PL,4513f020-de2f-0133-34ef-0a81e8b09a82,17,female,urban,low,no,no,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,14_25,0.816175557
PL,b1882d60-d991-0133-6056-0a81e8b09a82,17,male,urban,NA,no,no,I know something about it,I would vote for it,‰Û_ work as a freelancer,None of the above,It increases dependence on the state | It is impossible to finance,14_25,0.400920527
PL,ddfd9300-d98f-0133-f79c-0a81e8b09a82,20,female,rural,NA,no,no,I have heard just a little about it,I would probably vote against it,None of the above,It encourages financial independence and self-responsibility,It might encourage people to stop working,14_25,0.779224242
